SampleID,Row.names.x,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name,HOST,Organism,Platform,Sample.Name,S.obs,S.chao1,se.chao1.x,S.ACE,se.ACE.x,sample_sums(g16F4),Row.names.y,S.obs_rare,S.chao1_rare,se.chao1.y,S.ACE_rare,se.ACE.y,sample_sums(g16F4Rare),Row.names.x,S.obs_antiRare,S.chao1_antiRare,se.chao1.x,S.ACE_antiRare,se.ACE.x,sample_sums(g16AntiRare),Row.names.y,S.obs_anti,S.chao1_anti,se.chao1.y,S.ACE_anti,se.ACE.y,sample_sums(g16Anti),AntiBdRARare,AntiBdRA
TIH06,TIH06,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506803,USA: George Washington & Jefferson National Forests,Eurycea bislineata,skin metagenome,ILLUMINA,TIH06,399,402.4736842,2.910470961,401.3722668,9.605672435,5332,TIH06,371,390.4634146,7.14751867,397.2970249,7.303211975,2022,TIH06,17,17.33333333,0.920124274,17.90433077,2.015797159,258,TIH06,17,17,0.242535625,17.72080478,1.809445138,705,0.127596439,0.132220555
TIH09,TIH09,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506806,USA: George Washington & Jefferson National Forests,Eurycea bislineata,skin metagenome,ILLUMINA,TIH09,231,231.3333333,0.925835197,231.3247232,7.354286699,6025,TIH09,222,234,6.56039824,231.6238246,5.993733213,2022,TIH09,18,19,2.299885581,18.83303561,2.103927568,382,TIH09,19,19,0,19,1.91942974,1142,0.18892186,0.189543568
TIH10,TIH10,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506807,USA: George Washington & Jefferson National Forests,Gyrinophilus porphyriticus,skin metagenome,ILLUMINA,TIH10,647,662.5,7.435167893,655.6558875,12.65316422,21547,TIH10,416,603.5357143,37.36335318,632.9743666,14.23549797,2022,TIH10,28,29.66666667,2.201979431,31.31343709,2.594272554,463,TIH10,36,36,0,36,2.598076211,4846,0.228981207,0.224903699
TIH11,TIH11,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506809,USA: George Washington & Jefferson National Forests,Gyrinophilus porphyriticus,skin metagenome,ILLUMINA,TIH11,421,424.0555556,2.699620757,423.6244479,10.16202159,17077,TIH11,299,383.875,22.54488805,382.3402748,9.437111185,2022,TIH11,28,29.5,2.583356114,29.09776677,2.506556028,453,TIH11,34,34,0.246296092,34.65817023,1.791730999,3789,0.224035608,0.221877379
TIH12,TIH12,temperate woodland biome [ENVO:01000221],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22506810,USA: George Washington & Jefferson National Forests,Plethodon glutinosus,skin metagenome,ILLUMINA,TIH12,569,580.5,6.426007449,574.991518,11.85389576,13821,TIH12,436,518.8947368,19.34821599,535.2164017,10.42722193,2022,TIH12,9,9,0.23570226,9.445450845,1.092274969,128,TIH12,12,12,0.478713554,12.43877551,1.532346111,861,0.06330366,0.062296505
TIHS01,TIHS01,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506811,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,TIHS01,288,291.3913043,2.776465717,291.5539761,8.167634125,3689,TIHS01,275,288.6956522,6.254911497,290.8333306,6.845871548,2022,TIHS01,5,5,0,5,0.894427191,227,TIHS01,5,5,0,NA,NA,406,0.112265084,0.110056926
TIHS02,TIHS02,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506812,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,TIHS02,436,444.8846154,5.181330419,442.1432243,10.28439737,6879,TIHS02,366,420,15.73498391,415.4861662,8.526005919,2022,TIHS02,14,14,0,14,1.792842914,142,TIHS02,14,14,0,14,0.963624112,488,0.070227498,0.070940544
TIHS03,TIHS03,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506813,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,TIHS03,232,232.4761905,0.846155834,233.2797056,7.580167314,4299,TIHS03,222,232.3235294,5.455806293,234.3232252,6.550291216,2022,TIHS03,5,5,0,5,0.894427191,50,TIHS03,5,5,0,5,1.095445115,123,0.024727992,0.028611305
TIHS04,TIHS04,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506814,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,TIHS04,383,388.0555556,3.777623522,386.4713049,9.681876459,4880,TIHS04,354,374.2941176,8.051259577,373.8030851,7.172182953,2022,TIHS04,11,11,0.238365647,11.36812136,1.092804144,74,TIHS04,11,11,0,11,1.59544807,192,0.036597428,0.039344262
TIHS05,TIHS05,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506815,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,TIHS05,274,291.2727273,10.23521609,280.5004881,8.107843422,3778,TIHS05,259,284.3235294,10.30517181,280.6998991,7.361466892,2022,TIHS05,8,8,0,8,1.369306394,60,TIHS05,8,8,0,8,1.369306394,111,0.029673591,0.029380625
TIHS06,TIHS06,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506816,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,TIHS06,412,423.4,6.95578363,416.6354135,9.993639999,5762,TIHS06,375,411.0144928,11.34273747,415.5919613,8.282433818,2022,TIHS06,7,7,0.231455025,7.428222656,0.630910275,33,TIHS06,7,7,0,7,1.195228609,97,0.016320475,0.016834432
TIHS07,TIHS07,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22506817,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,TIHS07,369,374.7,3.737845993,374.8046182,9.475285377,5179,TIHS07,339,363.75,8.95354418,366.5896904,7.629630914,2022,TIHS07,12,12,0.239356777,12.42125343,1.734112166,140,TIHS07,12,12,0,12,1.5,378,0.069238378,0.072987063
TIHS08,TIHS08,freshwater biome [ENVO:00000873],stream [ENVO:00000023],liquid water [ENVO:00002006],SRX22507119,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,TIHS08,543,552.7307692,5.518678779,549.5174139,11.5318165,11679,TIHS08,427,475.5943396,12.81340008,492.2437485,9.417193662,2022,TIHS08,13,13,0.240192231,13.31675802,1.674029874,102,TIHS08,13,13,0,13,0.960768923,695,0.050445104,0.05950852
TIMR01,TIMR01,temperate woodland biome [ENVO:01000221],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507120,USA: George Washington & Jefferson National Forests,Plethodon cinereus,skin metagenome,ILLUMINA,TIMR01,61,61,0,61,3.904600061,10632,TIMR01,49,52,2.862798103,55.75558696,3.608142478,2022,TIMR01,2,2,0,2,0,12,TIMR01,2,2,0,2,0.707106781,62,0.005934718,0.005831452
TIMR02,TIMR02,temperate woodland biome [ENVO:01000221],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507121,USA: George Washington & Jefferson National Forests,Plethodon cinereus,skin metagenome,ILLUMINA,TIMR02,179,179,0.0453274,179.2192871,6.671019154,6395,TIMR02,163,174.5384615,6.217381349,175.217421,5.535887534,2022,TIMR02,5,5,0.447213595,6.125,0.958676884,108,TIMR02,7,7,0,7,1.309307341,328,0.053412463,0.05129007
TIMR03,TIMR03,temperate woodland biome [ENVO:01000221],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507122,USA: George Washington & Jefferson National Forests,Plethodon cinereus,skin metagenome,ILLUMINA,TIMR03,213,217.2,4.340677485,214.3263908,7.1686474,6415,TIMR03,187,199.4,5.999197606,206.7209305,6.211869457,2022,TIMR03,19,19,0.243332132,19.36170127,2.159178179,922,TIMR03,19,19,0,19,1.777046633,2949,0.455984174,0.459703819
TIMR04,TIMR04,temperate woodland biome [ENVO:01000221],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507123,USA: George Washington & Jefferson National Forests,Plethodon cinereus,skin metagenome,ILLUMINA,TIMR04,157,158.5,2.231489314,157.8376912,6.178731441,7187,TIMR04,136,157.12,9.695569963,162.9670366,6.006183823,2022,TIMR04,21,22,1.809417005,23.73875433,2.454913878,1004,TIMR04,23,23,0,23,2.206709137,3608,0.496538081,0.502017532
TIMR05,TIMR05,temperate woodland biome [ENVO:01000221],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507125,USA: George Washington & Jefferson National Forests,Plethodon cinereus,skin metagenome,ILLUMINA,TIMR05,195,195.25,0.620381911,195.6386099,6.910207991,7204,TIMR05,174,184.8333333,5.77897521,188.1778361,6.23214997,2022,TIMR05,11,11,0.476731295,11.42442673,1.586594838,388,TIMR05,11,11,0,11,0.953462589,1392,0.191889219,0.193225986
TIMR06,TIMR06,temperate woodland biome [ENVO:01000221],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507126,USA: George Washington & Jefferson National Forests,Plethodon cinereus,skin metagenome,ILLUMINA,TIMR06,202,203.25,1.732584377,202.9847449,7.067044089,3867,TIMR06,194,198.1052632,3.251268495,198.4095888,6.411431355,2022,TIMR06,7,7,0,7,1.195228609,156,TIMR06,7,7,0,7,0.9258201,309,0.077151335,0.079906905
TIMR07,TIMR07,temperate woodland biome [ENVO:01000221],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507127,USA: George Washington & Jefferson National Forests,Plethodon cinereus,skin metagenome,ILLUMINA,TIMR07,97,97.16666667,0.543263822,97.43001973,4.854531859,6464,TIMR07,87,89.5,2.296819988,91.88433785,3.920077525,2022,TIMR07,12,12,0,12,1.707825128,157,TIMR07,12,12,0,12,1.290994449,518,0.077645895,0.080136139
TIMR08,TIMR08,temperate woodland biome [ENVO:01000221],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507128,USA: George Washington & Jefferson National Forests,Plethodon cinereus,skin metagenome,ILLUMINA,TIMR08,499,508,8.050198911,501.7209354,7.169566538,38365,TIMR08,372,448.9014085,19.65894894,446.233563,9.337005065,2022,TIMR08,16,16.33333333,0.919745054,16.63157895,1.780631594,170,TIMR08,19,19,0.486664263,19.784,1.507247327,3047,0.084075173,0.079421348
TIMR09,TIMR09,temperate woodland biome [ENVO:01000221],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507129,USA: George Washington & Jefferson National Forests,Plethodon cinereus,skin metagenome,ILLUMINA,TIMR09,944,957.8,7.481922385,949.2005598,14.84107804,34338,TIMR09,579,776.3153846,34.4032129,824.0648446,15.58576013,2022,TIMR09,11,12,2.273030283,11.95971028,1.490211609,81,TIMR09,17,17,0.48507125,17.27272727,1.875383554,1492,0.040059347,0.043450405
TIMR10,TIMR10,temperate woodland biome [ENVO:01000221],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507130,USA: George Washington & Jefferson National Forests,Plethodon cinereus,skin metagenome,ILLUMINA,TIMR10,671,679.8846154,5.181374272,677.7908053,11.96121873,42942,TIMR10,399,556.2916667,33.99822353,560.1991196,12.37562832,2022,TIMR10,6,6,0,6,1.154700538,51,TIMR10,8,8,0,NA,NA,754,0.025222552,0.017558567
TIMRF01,TIMRF01,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507131,USA: George Washington & Jefferson National Forests,not applicable,soil metagenome,ILLUMINA,TIMRF01,285,288,2.863873018,287.20488,8.324906902,7781,TIMRF01,254,282.6829268,10.80833662,284.8629318,7.533510953,2022,TIMRF01,7,8,2.236067977,9.804407713,1.538033512,52,TIMRF01,8,8,0,8,1.414213562,181,0.025717112,0.023261792
TIMRF02,TIMRF02,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507132,USA: George Washington & Jefferson National Forests,not applicable,soil metagenome,ILLUMINA,TIMRF02,428,443.3333333,8.280798046,434.5673668,10.28347164,7206,TIMRF02,378,451.6153846,20.615132,432.8384578,8.71788788,2022,TIMRF02,1,1,0,NA,NA,1,TIMRF02,1,1,0,1,0,7,0.00049456,0.000971413
TIMRF03,TIMRF03,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507388,USA: George Washington & Jefferson National Forests,not applicable,soil metagenome,ILLUMINA,TIMRF03,342,349.0909091,5.294259164,345.275296,9.06309127,6623,TIMRF03,309,329.1276596,8.139549369,329.1166777,7.182578221,2022,TIMRF03,7,7,0,7,1.309307341,66,TIMRF03,8,8,0,8,1.224744871,256,0.03264095,0.038653178
TIMRF04,TIMRF04,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507389,USA: George Washington & Jefferson National Forests,not applicable,soil metagenome,ILLUMINA,TIMRF04,511,522.0526316,6.448872473,516.3355574,11.23463982,9821,TIMRF04,424,487.5925926,16.52456567,495.8769022,9.640797883,2022,TIMRF04,1,1,0,1,0,2,TIMRF04,2,2,0,2,0.707106781,15,0.00098912,0.001527339
TIMRF05,TIMRF05,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507390,USA: George Washington & Jefferson National Forests,not applicable,soil metagenome,ILLUMINA,TIMRF05,549,561.1034483,6.286879169,556.6066564,11.6588071,11613,TIMRF05,429,518.0804598,20.86191107,529.7584885,10.63218526,2022,TIMRF05,12,15,4.133198923,15.50770099,1.874162006,63,TIMRF05,12,12,0,12,1.707825128,372,0.03115727,0.032033066
TIMRF06,TIMRF06,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507391,USA: George Washington & Jefferson National Forests,not applicable,soil metagenome,ILLUMINA,TIMRF06,672,681.8571429,5.487079853,678.2344566,12.82309745,17163,TIMRF06,474,602.8,26.60391351,616.4641266,11.84629888,2022,TIMRF06,8,8.5,1.273312031,9.200317083,1.274191131,46,TIMRF06,11,11,0,11,1.477097892,407,0.022749753,0.023713803
TIMRF07,TIMRF07,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507392,USA: George Washington & Jefferson National Forests,not applicable,soil metagenome,ILLUMINA,TIMRF07,539,544.9130435,4.014406618,543.9504319,11.29794229,13350,TIMRF07,439,507.6538462,16.49152695,537.1612317,10.80286856,2022,TIMRF07,6,7,2.22003861,7.713187236,1.284556882,30,TIMRF07,6,6,0,6,1.154700538,167,0.014836795,0.012509363
TIMRF08,TIMRF08,temperate woodland biome [ENVO:01000221],soil environment [ENVO:01001044],soil [ENVO:00001998],SRX22507393,USA: George Washington & Jefferson National Forests,not applicable,soil metagenome,ILLUMINA,TIMRF08,333,340.2857143,4.710761847,338.7706238,9.101020512,6858,TIMRF08,280,307.5,9.86230931,314.1263063,7.601175627,2022,TIMRF08,13,13,0,13,1.797434069,220,TIMRF08,14,14,0,14,1.309307341,744,0.108803165,0.108486439
WOF01,WOF01,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507394,USA: George Washington & Jefferson National Forests,Ambystoma jeffersonianum,skin metagenome,ILLUMINA,WOF01,23,23,0,23,1.97814142,9864,WOF01,22,23.5,2.579584331,23.48209064,2.270711199,2022,WOF01,0,0,NA,NA,NA,0,WOF01,0,0,NA,NA,NA,0,0,0
WOF02,WOF02,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507395,USA: George Washington & Jefferson National Forests,Ambystoma jeffersonianum,skin metagenome,ILLUMINA,WOF02,29,29,0.245651842,29.4,2.038167729,5678,WOF02,25,25,0.244948974,25.4015162,2.308027608,2022,WOF02,0,0,NA,NA,NA,0,WOF02,0,0,NA,NA,NA,0,0,0
WOF03,WOF03,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507013,USA: George Washington & Jefferson National Forests,Ambystoma jeffersonianum,skin metagenome,ILLUMINA,WOF03,52,52,0,52,3.472418798,9032,WOF03,47,48.5,1.874386498,50.42930074,3.420771118,2022,WOF03,1,1,0,NA,NA,20,WOF03,1,1,0,NA,NA,67,0.009891197,0.007418069
WOF04,WOF04,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507014,USA: George Washington & Jefferson National Forests,Ambystoma jeffersonianum,skin metagenome,ILLUMINA,WOF04,158,161,4.178657694,158.7442803,6.050196219,6055,WOF04,154,160.1818182,4.171285328,161.2962898,5.731228,2022,WOF04,10,10,0,10,1.549193338,365,WOF04,11,11,0,11,1.279204298,1088,0.180514342,0.17968621
WOF05,WOF05,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507015,USA: George Washington & Jefferson National Forests,Ambystoma jeffersonianum,skin metagenome,ILLUMINA,WOF05,35,35,0.123201345,35.3822964,2.78544705,7286,WOF05,29,29,0.122825921,29.50524048,2.694809476,2022,WOF05,0,0,NA,NA,NA,0,WOF05,0,0,NA,NA,NA,0,0,0
WOF06,WOF06,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507016,USA: George Washington & Jefferson National Forests,Notophthalmus viridescens,skin metagenome,ILLUMINA,WOF06,114,114,0.071114598,114.2454848,5.097842621,4125,WOF06,108,111.12,2.596626355,114.1989313,4.552800412,2022,WOF06,5,5,0,5,1.095445115,425,WOF06,5,5,0,5,1.095445115,827,0.210187933,0.200484848
WOF07,WOF07,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507017,USA: George Washington & Jefferson National Forests,Notophthalmus viridescens,skin metagenome,ILLUMINA,WOF07,224,227,3.183387609,225.4419731,7.263036946,10052,WOF07,180,232.7837838,17.48681723,239.5279876,7.572817551,2022,WOF07,6,6,0,6,1.154700538,319,WOF07,7,7,0.46291005,8.08,1.43741714,1558,0.15776459,0.154994031
WOF08,WOF08,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507018,USA: George Washington & Jefferson National Forests,Notophthalmus viridescens,skin metagenome,ILLUMINA,WOF08,148,148.8571429,1.394986092,148.809704,5.993255388,7778,WOF08,127,140.5416667,7.085680061,144.0541631,5.489050012,2022,WOF08,9,9,0.15713484,9.755941099,1.571231083,74,WOF08,9,9,0,9,1.247219129,311,0.036597428,0.039984572
WOF09,WOF09,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507019,USA: George Washington & Jefferson National Forests,Notophthalmus viridescens,skin metagenome,ILLUMINA,WOF09,170,172.5454545,2.607276989,172.3829211,6.482581494,13085,WOF09,122,144,10.09073046,153.4074586,6.232610274,2022,WOF09,4,4,0,4,1,149,WOF09,7,7,0,7,1.309307341,987,0.073689416,0.075429882
WOF10,WOF10,freshwater biome [ENVO:00000873],skin environment [ENVO:2100003],mucus material [ENVO:02000040],SRX22507020,USA: George Washington & Jefferson National Forests,Notophthalmus viridescens,skin metagenome,ILLUMINA,WOF10,35,35,0,35,2.94715359,12215,WOF10,27,28.66666667,2.201850666,31.34065934,2.758283045,2022,WOF10,1,1,0,NA,NA,18,WOF10,1,1,0,NA,NA,107,0.008902077,0.008759722
WOFP01,WOFP01,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22507021,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,WOFP01,348,348.8333333,1.260668464,348.8962002,9.290487056,7475,WOFP01,308,334.0181818,9.444280387,337.1332149,7.527429636,2022,WOFP01,2,2,0.353553391,NA,NA,13,WOFP01,2,2,0,2,0.707106781,48,0.006429278,0.006421405
WOFP02,WOFP02,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22507022,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,WOFP02,456,457.2173913,1.459306474,457.5980804,10.62982202,8470,WOFP02,383,442.2207792,15.86956476,451.7934686,9.148288402,2022,WOFP02,3,3,0.40824829,3.545189504,0.720491556,8,WOFP02,3,3,0,3,0.816496581,29,0.003956479,0.003423849
WOFP03,WOFP03,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22507024,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,WOFP03,358,370.8333333,7.270304432,363.6864855,9.273173586,5491,WOFP03,328,365.82,12.63524944,361.3439062,7.818402768,2022,WOFP03,2,2,0,2,0,9,WOFP03,2,2,0,2,0,16,0.004451039,0.002913859
WOFP04,WOFP04,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22507025,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,WOFP04,474,475.875,1.892630101,476.1174947,10.813695,9897,WOFP04,384,478.4477612,23.327693,471.1726168,9.756360762,2022,WOFP04,2,2,0.353553391,3.12,0.732238336,6,WOFP04,2,2,0,NA,NA,37,0.002967359,0.003738507
WOFP05,WOFP05,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22507026,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,WOFP05,645,650.4545455,3.832364105,648.6756142,12.61491147,17619,WOFP05,444,585.75,29.27422429,592.448768,12.34711274,2022,WOFP05,3,3,0.40824829,3.53909465,0.644895334,10,WOFP05,6,6,0,6,1.154700538,110,0.004945598,0.00624326
WOFP06,WOFP06,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22507027,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,WOFP06,662,670.75,5.208439172,667.293665,12.56573048,19543,WOFP06,471,597.0943396,25.78474585,619.9307611,12.46015494,2022,WOFP06,7,7.5,1.26984251,8.703213611,1.394230947,43,WOFP06,7,7,0,7,0.9258201,395,0.021266073,0.020211841
WOFP07,WOFP07,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22506915,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,WOFP07,477,481.875,3.768426531,479.6959631,10.8539862,25664,WOFP07,284,386.0645161,25.28646601,420.323525,11.501225,2022,WOFP07,6,6.333333333,0.909305013,7.875243665,1.162155363,20,WOFP07,8,8,0,8,1.369306394,170,0.009891197,0.006624065
WOFP08,WOFP08,freshwater biome [ENVO:00000873],pond [ENVO:00000033],liquid water [ENVO:00002006],SRX22506916,USA: George Washington & Jefferson National Forests,not applicable,freshwater metagenome,ILLUMINA,WOFP08,551,561.5555556,6.314392577,556.1530038,11.56051317,13255,WOFP08,426,524.2857143,22.6669933,534.9469562,10.67471081,2022,WOFP08,6,6,0,6,2.36E-08,22,WOFP08,7,7,0.46291005,NA,NA,182,0.010880317,0.013730668
WSBP12,WSBP12,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,209,212,3.419533235,210.2653517,7.012312256,4314,WSBP12,205,210.5263158,3.972783791,209.3069874,6.33724703,2022,WSBP12,4,4,0.216506351,5,0.930376137,26,WSBP12,4,4,0,4,1,47,0.012858556,0.010894761
WSBP13,WSBP13,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,178,178.125,0.443745946,178.3789292,6.611577136,2932,WSBP13,177,182,4.31327344,179.6578187,6.371105512,2022,WSBP13,3,3,0,NA,NA,48,WSBP13,3,3,0,NA,NA,60,0.023738872,0.020463847
WSBP14,WSBP14,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,129,129.6,1.185849438,129.6561027,5.655360179,2306,WSBP14,129,129.75,1.255483067,130.0297532,5.610654265,2022,WSBP14,5,5,0,5,1.095445115,77,WSBP14,5,5,0,5,1.095445115,91,0.038081108,0.039462272
WSBP15,WSBP15,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,145,145,0.08304548,145.1593533,6.003629223,2187,WSBP15,145,145.2,0.621291643,145.334876,5.998562141,2022,WSBP15,2,2,0,2,0.707106781,20,WSBP15,2,2,0,2,0.707106781,24,0.009891197,0.010973937
WSBP17,WSBP17,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,365,368,2.751424752,367.2169521,9.509619378,6237,WSBP17,335,354.1186441,7.504610432,356.3635165,7.192098165,2022,WSBP17,16,17,2.29449469,16.55691358,0.738706396,82,WSBP17,16,16,0,16,1.936491673,248,0.040553907,0.039762706
WSBP18,WSBP18,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,636,644.5,5.413253861,639.4062721,12.48358718,13825,WSBP18,486,587.5603448,21.4329419,614.6269742,11.70563711,2022,WSBP18,13,16,4.136348027,15.7008547,1.664472526,57,WSBP18,14,14,0,14,1.690308509,389,0.028189911,0.028137432
WSBP19,WSBP19,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,125,128.5,3.661430644,126.8780673,5.539487261,2473,WSBP19,124,125.25,1.621349079,125.7107857,5.470900649,2022,WSBP19,9,9,0,9,1.414213562,267,WSBP19,9,9,0,9,1.414213562,318,0.132047478,0.128588759
WSBP20,WSBP20,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,133,134.25,1.732424022,134.1930443,5.733849639,2465,WSBP20,133,133.7142857,1.124416825,134.4031947,5.632226981,2022,WSBP20,6,6,0,6,1.154700538,294,WSBP20,6,6,0,6,0.912870929,372,0.145400593,0.150912779
WSBP21,WSBP21,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,317,321.125,3.364517945,320.7933888,8.584040935,6223,WSBP21,290,300.875,5.483933018,300.9643349,6.581857039,2022,WSBP21,1,1,0,1,0,7,WSBP21,2,2,0,2,0.707106781,14,0.003461919,0.002249719
WSBP23,WSBP23,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,203,207,3.8905716,204.8352081,7.048437818,5779,WSBP23,190,203,6.710584829,202.8266912,6.201269036,2022,WSBP23,15,15,0.241522946,15.43826127,1.769159827,125,WSBP23,16,16,0.242061459,16.43255977,1.95149378,368,0.06181998,0.063678837
WSBP24,WSBP24,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,329,332.9285714,3.337419828,331.3925408,9.020032413,5525,WSBP24,307,324.7058824,7.320633064,326.871889,7.469652535,2022,WSBP24,14,14.5,1.284019819,14.89807163,1.778743677,116,WSBP24,15,15,0,15,1.825741858,308,0.057368942,0.055746606
WSBP25,WSBP25,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,471,478.5,5.080311226,474.5748909,10.7791116,9509,WSBP25,395,479.7916667,21.08789031,477.6506032,9.821576672,2022,WSBP25,29,29.2,0.620022094,29.78489602,2.610163813,436,WSBP25,29,29,0,29,0.982607369,2020,0.215628091,0.212430329
WSBP26,WSBP26,,pond [ENVO:00000033],,,Gambrill,Ambystoma maculatum,skin metagenome,,,322,325.6,3.356618082,323.6758027,8.917979005,4561,WSBP26,311,321.6097561,5.36824435,321.0641081,6.687160251,2022,WSBP26,13,13,0,13,1.797434069,249,WSBP26,13,13,0,13,1.519109051,570,0.123145401,0.124972594
